為る	1
居る	2
無い	3
言う	4
事	5
俺	6
何	7
其れ	8
そう	9
成る	10
良い	11
有る	12
御	13
私	14
さん	15
来る	16
様	17
其の	18
行く	19
思う	20
見る	21
どう	22
此の	23
分かる	24
ちゃん	25
此れ	26
呉れる	27
もう	28
物	29
出来る	30
仕舞う	31
達	32
今	33
そんな	34
一	35
遣る	36
そう	37
気	38
僕	39
人	40
手	41
時	42
自分	43
此処	44
顔	45
君	46
中	47
一寸	48
まあ	49
彼の	50
本当	51
前	52
目	53
聞く	54
侭	55
様	56
訳	57
御前	58
所	59
気持ち	60
方	61
知る	62
何時	63
声	64
出る	65
話	66
みたい	67
少し	68
彼女	69
二人	70
貴方	71
駄目	72
誰	73
考える	74
体	75
皆	76
其処	77
言葉	78
出す	79
こんな	80
今日	81
凄い	82
的	83
入る	84
未だ	85
度	86
後	87
為	88
上げる	89
こう	90
置く	91
何処	92
知れる	93
貰う	94
違う	95
矢張り	96
つ	97
一緒	98
好き	99
取る	100
持つ	101
時間	102
先輩	103
さ	104
口	105
待つ	106
悪い	107
大丈夫	108
子	109
下さる	110
等	111
御	112
ちゅっ	113
此方	114
筈	115
もっと	116
感ずる	117
見える	118
頭	119
一	120
過ぎる	121
又	122
掛ける	123
二	124
返る	125
姉	126
御免	127
直ぐ	128
嬉しい	129
早い	130
一人	131
嫌	132
戻る	133
欲しい	134
彼れ	135
若し	136
部屋	137
兄	138
男	139
力	140
胸	141
奴	142
そんな	143
使う	144
確か	145
別	146
良く	147
強い	148
ずっと	149
為さる	150
食べる	151
変わる	152
三	153
姿	154
上	155
零	156
さっき	157
日	158
作る	159
何	160
不	161
見せる	162
話す	163
意味	164
音	165
心	166
腰	167
通り	168
先	169
付く	170
済む	171
続ける	172
可愛い	173
笑う	174
付ける	175
始める	176
間	177
入れる	178
大きい	179
ちゃんと	180
同じ	181
動く	182
恥ずかしい	183
終わる	184
場所	185
気付く	186
人間	187
以上	188
君	189
感じ	190
会う	191
急度	192
何故	193
指	194
相手	195
頑張る	196
彼	197
呼ぶ	198
全て	199
無理	200
家	201
余り	202
者	203
心配	204
表情	205
積り	206
馬鹿	207
先生	208
奥	209
切る	210
全く	211
他	212
必要	213
ゆっくり	214
願う	215
優しい	216
歩く	217
止める	218
視線	219
人	220
流石	221
所為	222
こんな	223
初めて	224
問題	225
立つ	226
唇	227
女	228
変	229
女の子	230
様子	231
死ぬ	232
忘れる	233
最後	234
向かう	235
内	236
部	237
世界	238
答える	239
仕事	240
熱い	241
止める	242
見詰める	243
痛い	244
聞こえる	245
絶対	246
普通	247
楽しい	248
一番	249
年	250
迚も	251
怖い	252
方	253
学園	254
教える	255
夢	256
夜	257
今度	258
次	259
関係	260
つく	261
開く	262
母	263
身	264
覚える	265
丸で	266
キス	267
嘘	268
